"external_gene_name","entrezgene_id","transcript_biotype"
"Palm",18483,"protein_coding"
"Spg7",234847,"protein_coding"
"Lad1",16763,"protein_coding"
"Riiad1",66353,"protein_coding"
"Ntmt1",66617,"protein_coding"
"Celf3",78784,"protein_coding"
"Rxrg",20183,"protein_coding"
"Mms22l",212377,"protein_coding"
"Tgm2",21817,"protein_coding"
"Dhx15",13204,"protein_coding"
"Misp",78906,"protein_coding"
"Abca7",27403,"protein_coding"
"Lmx1a",110648,"protein_coding"
"Mgat4a",269181,"protein_coding"
"Asb6",72323,"protein_coding"
"Rpl13",270106,"protein_coding"
"Cpne7",102278,"protein_coding"
"Prrx2",20204,"protein_coding"
"Zfp213",449521,"protein_coding"
"Zfp13",22654,"protein_coding"
"Agps",228061,"protein_coding"
"Supt20",56790,"protein_coding"
"Sult5a1",57429,"protein_coding"
"Zscan10",332221,"protein_coding"
"Dpep1",13479,"protein_coding"
"Arhgap45",70719,"protein_coding"
"Sod3",20657,"protein_coding"
"Tmem245",242474,"protein_coding"
"Ccdc149",100503884,"protein_coding"
"Cracdl",72097,"protein_coding"
"Lgi2",246316,"protein_coding"
"Chmp1a",234852,"protein_coding"
"Glra1",14654,"protein_coding"
"Mmp25",240047,"protein_coding"
"Frrs1l",230235,"protein_coding"
"Spata33",320869,"protein_coding"
"Pbx1",18514,"protein_coding"
"Epb41l4b",54357,"protein_coding"
"Cdk10",234854,"protein_coding"
"Bicdl2",212733,"protein_coding"
"Dpp6",13483,"protein_coding"
"Thoc6",386612,"protein_coding"
"Klhl32",212390,"protein_coding"
"Nmur2",216749,"protein_coding"
"C2cd4b",75697,"protein_coding"
"Mrc2",17534,"protein_coding"
"C2cd4a",244911,"protein_coding"
"Ttc30b",72421,"protein_coding"
"Ptges",64292,"protein_coding"
"Vps13c",320528,"protein_coding"
"Exosc8",69639,"protein_coding"
"Ttc30a2",620631,"protein_coding"
"Ttc30a1",78802,"protein_coding"
"Map2",17756,"protein_coding"
"D630003M21Rik",228846,"protein_coding"
"Spata2l",78779,"protein_coding"
"Vps9d1",72325,"protein_coding"
"Ndufaf4",68493,"protein_coding"
"Hcfc1r1",353502,"protein_coding"
"Ptpn3",545622,"protein_coding"
"Tor1b",30934,"protein_coding"
"Tnfrsf12a",27279,"protein_coding"
"Neurl4",216860,"protein_coding"
"Cldn6",54419,"protein_coding"
"Cldn9",56863,"protein_coding"
"H2-Eb2",381091,"protein_coding"
"Pde11a",241489,"protein_coding"
"Alg5",66248,"protein_coding"
"Btnl2",547431,"protein_coding"
"Gpr63",81006,"protein_coding"
"Smad9",55994,"protein_coding"
"Fhl5",57756,"protein_coding"
"Btnl1",100038862,"protein_coding"
"Cyct",13067,"protein_coding"
"Rfxap",170767,"protein_coding"
"H2-D1",14964,"protein_coding"
"Sertm1",329641,"protein_coding"
"Polr2e",66420,"protein_coding"
"Tor1a",30931,"protein_coding"
"Srsf11",69207,"protein_coding"
"Pakap",677884,"protein_coding"
"Ufl1",67490,"protein_coding"
"Rbm45",241490,"protein_coding"
"Gpx4",625249,"protein_coding"
"BC005624",227707,"protein_coding"
"Rora",19883,"protein_coding"
"Prodh2",56189,"protein_coding"
"Zfp276",57247,"protein_coding"
"H2-Q1",15006,"protein_coding"
"Dgkz",104418,"protein_coding"
"H2-Q2",15013,"protein_coding"
"Speer4b",73526,"protein_coding"
"Sepsecs",211006,"protein_coding"
"H2-Q4",15015,"protein_coding"
"Arhgap33os",100504207,"protein_coding"
"Ice2",93697,"protein_coding"
"Rps13",68052,"protein_coding"
"Fanca",14087,"protein_coding"
"H2-Q6",110557,"protein_coding"
"Paxip1",55982,"protein_coding"
"Sbno2",216161,"protein_coding"
"H2-Q7",15018,"protein_coding"
"H2-Q7",110558,"protein_coding"
"Zfp418",232854,"protein_coding"
"Zfp772",232855,"protein_coding"
"Arrb1",109689,"protein_coding"
"Anxa2",12306,"protein_coding"
"Htr5a",15563,"protein_coding"
"Insig1",231070,"protein_coding"
"Pi4k2b",67073,"protein_coding"
"Gm11127",100529082,"protein_coding"
"D630039A03Rik",242484,"protein_coding"
"Fut9",14348,"protein_coding"
"H2-Bl",14963,"protein_coding"
"Spire2",234857,"protein_coding"
"Txn1",22166,"protein_coding"
"Lrrc40",67144,"protein_coding"
"Manea",242362,"protein_coding"
"Foxb1",64290,"protein_coding"
"Bnip2",12175,"protein_coding"
"Txndc8",67402,"protein_coding"
"En2",13799,"protein_coding"
"G3bp2",23881,"protein_coding"
"Marchf10",632687,"protein_coding"
"Stk11",20869,"protein_coding"
"Tcf25",66855,"protein_coding"
"Svep1",64817,"protein_coding"
"Nuf2",66977,"protein_coding"
"Gps2",56310,"protein_coding"
"Lrrc7",242274,"protein_coding"
"Sfi1",78887,"protein_coding"
"Tpbgl",100503386,"protein_coding"
"Gtf2a2",235459,"protein_coding"
"Gm45844",NA,"protein_coding"
"Epha7",13841,"protein_coding"
"Vmn2r29",76229,"protein_coding"
"Rgs5",19737,"protein_coding"
"Fgfr2",14183,"protein_coding"
"Rgs4",19736,"protein_coding"
"Cbarp",100503659,"protein_coding"
"Ccdc190",78465,"protein_coding"
"Gcnt3",72077,"protein_coding"
"Hsd17b7",15490,"protein_coding"
"Rbms3",207181,"protein_coding"
"Gm7030",630294,"protein_coding"
"Gm19684",NA,"protein_coding"
"Farp2",227377,"protein_coding"
"Gm8909",667977,"protein_coding"
"Atp5d",66043,"protein_coding"
"Abi1",11308,"protein_coding"
"Tsga10",211484,"protein_coding"
"H2-T3",15043,"protein_coding"
"Midn",59090,"protein_coding"
"Cnpy1",269637,"protein_coding"
"Ccdc60",269693,"protein_coding"
"Cirbp",12696,"protein_coding"
"Musk",18198,"protein_coding"
"Zfp598",213753,"protein_coding"
"Zcchc4",78796,"protein_coding"
"Fam174c",69770,"protein_coding"
"Efna2",13637,"protein_coding"
"Syngr3",20974,"protein_coding"
"Pwwp3a",68114,"protein_coding"
"Gfer",11692,"protein_coding"
"Mc1r",17199,"protein_coding"
"Noxo1",71893,"protein_coding"
"Tubb3",22152,"protein_coding"
"Def8",23854,"protein_coding"
"Hspb8",80888,"protein_coding"
"Rbm33",381626,"protein_coding"
"Tbl3",213773,"protein_coding"
"Ndufs7",75406,"protein_coding"
"Rnf151",67504,"protein_coding"
"Ddr2",18214,"protein_coding"
"Rps2",16898,"protein_coding"
"Uso1",56041,"protein_coding"
"Gamt",14431,"protein_coding"
"Gria1",14799,"protein_coding"
"Lipt1",623661,"protein_coding"
"Stk25",59041,"protein_coding"
"Dazap1",70248,"protein_coding"
"Ndufb10",68342,"protein_coding"
"Lpar1",14745,"protein_coding"
"Rpl3l",66211,"protein_coding"
"Mitd1",69028,"protein_coding"
"Bok",51800,"protein_coding"
"Or2k2",258922,"protein_coding"
"Map3k7",26409,"protein_coding"
"Unc80",329178,"protein_coding"
"Drg1",13494,"protein_coding"
"Shh",20423,"protein_coding"
"Msrb1",27361,"protein_coding"
"Srrm4",68955,"protein_coding"
"Hs3st6",328779,"protein_coding"
"Tanc2",77097,"protein_coding"
"Ppef2",19023,"protein_coding"
"Suds3",71954,"protein_coding"
"Rnf32",56874,"protein_coding"
"Ggnbp2",217039,"protein_coding"
"Mrpl30",107734,"protein_coding"
"Thap4",67026,"protein_coding"
"Rps15",20054,"protein_coding"
"Anapc4",52206,"protein_coding"
"Capn11",268958,"protein_coding"
"Lyg2",332427,"protein_coding"
"Apc2",23805,"protein_coding"
"Lyg1",69541,"protein_coding"
"Tmem63b",224807,"protein_coding"
"Rpe",66646,"protein_coding"
"Setd7",73251,"protein_coding"
"Gas8",104346,"protein_coding"
"2310011J03Rik",66374,"protein_coding"
"Pcsk4",18551,"protein_coding"
"Bach2",12014,"protein_coding"
"Uap1",107652,"protein_coding"
"Rhou",69581,"protein_coding"
"Gja10",14610,"protein_coding"
"Rab4a",19341,"protein_coding"
"Casp8ap2",26885,"protein_coding"
"Vps72",21427,"protein_coding"
"Tmod4",50874,"protein_coding"
"Reep6",70335,"protein_coding"
"Ccsap",73420,"protein_coding"
"Ecpas",230249,"protein_coding"
"Naaa",67111,"protein_coding"
"Acta1",11459,"protein_coding"
"Mrpl14",68463,"protein_coding"
"Pigw",70325,"protein_coding"
"Fam114a2",67726,"protein_coding"
"1600014C23Rik",72240,"protein_coding"
"Fam81a",76886,"protein_coding"
"Nup133",234865,"protein_coding"
"Vmn2r98",224552,"protein_coding"
"Ccr6",12458,"protein_coding"
"Scnm1",69269,"protein_coding"
"Zcwpw2",100039681,"protein_coding"
"Adamtsl5",66548,"protein_coding"
"Myo1e",71602,"protein_coding"
"Mpc1",55951,"protein_coding"
"Abcb10",56199,"protein_coding"
"Atg4b",66615,"protein_coding"
"Tnfaip8l2",69769,"protein_coding"
"Taf5l",102162,"protein_coding"
"Mab21l2",23937,"protein_coding"
"Gpatch4",66614,"protein_coding"
"Urb2",382038,"protein_coding"
"Slc34a2",20531,"protein_coding"
"Plk5",216166,"protein_coding"
"Mfap3",216760,"protein_coding"
"Ccnb2",12442,"protein_coding"
"Galnt2",108148,"protein_coding"
"Sft2d1",106489,"protein_coding"
"Azi2",27215,"protein_coding"
"Myo19",66196,"protein_coding"
"Sdad1",231452,"protein_coding"
"Dtymk",21915,"protein_coding"
"Mex3d",237400,"protein_coding"
"Prr18",320111,"protein_coding"
"Mbd3",17192,"protein_coding"
"Cog2",76332,"protein_coding"
"Txndc9",98258,"protein_coding"
"H2-Q10",15007,"protein_coding"
"Pou5f1",18999,"protein_coding"
"Naxe",246703,"protein_coding"
"Znhit3",448850,"protein_coding"
"Agt",11606,"protein_coding"
"Galnt10",171212,"protein_coding"
"Tcf19",106795,"protein_coding"
"Sel1l3",231238,"protein_coding"
"Iqgap3",404710,"protein_coding"
"Uhmk1",16589,"protein_coding"
"Bpi",329547,"protein_coding"
"Scrg1",20284,"protein_coding"
"Cchcr1",240084,"protein_coding"
"Uqcr11",66594,"protein_coding"
"Sap30",60406,"protein_coding"
"Cmc1",67899,"protein_coding"
"Hmgb2",97165,"protein_coding"
"Eomes",13813,"protein_coding"
"Tcf3",21423,"protein_coding"
"Galnt7",108150,"protein_coding"
"Sh2d1b2",545378,"protein_coding"
"Kansl1l",68691,"protein_coding"
"Sap30l",50724,"protein_coding"
"Car4",12351,"protein_coding"
"Rnf111",93836,"protein_coding"
"Psors1c2",57390,"protein_coding"
"Cxcl9",17329,"protein_coding"
"Cdsn",386463,"protein_coding"
"Mef2d",17261,"protein_coding"
"2300002M23Rik",69542,"protein_coding"
"Smim20",66278,"protein_coding"
"Sfta2",433102,"protein_coding"
"Muc21",672682,"protein_coding"
"Mucl3",268949,"protein_coding"
"Hand1",15110,"protein_coding"
"Lmbr1",56873,"protein_coding"
"Myef2",17876,"protein_coding"
"Vars2",68915,"protein_coding"
"Larp1",73158,"protein_coding"
"Ing5",66262,"protein_coding"
"Usp32",237898,"protein_coding"
"Mdn1",100019,"protein_coding"
"Nudt7",67528,"protein_coding"
"Dcp1b",319618,"protein_coding"
"Gm12248",676527,"protein_coding"
"Nom1",433864,"protein_coding"
"Sprr2a3",100042514,"protein_coding"
"Sprr2b",20756,"protein_coding"
"Mnx1",15285,"protein_coding"
"Sprr2d",20758,"protein_coding"
"Sprr2e",20759,"protein_coding"
"Sprr2f",20760,"protein_coding"
"Ube3c",100763,"protein_coding"
"Eif5a",276770,"protein_coding"
"Sh2d1b1",26904,"protein_coding"
"Myo9b",17925,"protein_coding"
"Cypt12",75439,"protein_coding"
"Gm7694",665574,"protein_coding"
"Actrt3",76652,"protein_coding"
"Eif5b",226982,"protein_coding"
"Mynn",80732,"protein_coding"
"Cacna2d4",319734,"protein_coding"
"Taok3",330177,"protein_coding"
"Golga4",54214,"protein_coding"
"Lyrm2",108755,"protein_coding"
"Shoc1",100155,"protein_coding"
"Vmn1r2",100312470,"protein_coding"
"Vmn1r3",100312471,"protein_coding"
"Acadl",11363,"protein_coding"
"Lrrc34",71827,"protein_coding"
"Ugcg",22234,"protein_coding"
"D2hgdh",98314,"protein_coding"
"Sltm",66660,"protein_coding"
"Lrriq4",68307,"protein_coding"
"Gtf2h4",14885,"protein_coding"
"Susd1",634731,"protein_coding"
"Lrrc31",320352,"protein_coding"
"Samd7",75953,"protein_coding"
"Gal3st2",381334,"protein_coding"
"Tmem68",72098,"protein_coding"
"Gal3st2b",100041596,"protein_coding"
"Sec62",69276,"protein_coding"
"Itga9",104099,"protein_coding"
"Lrtm2",211187,"protein_coding"
"Myl1",17901,"protein_coding"
"Dennd2d",72121,"protein_coding"
"Adipor2",68465,"protein_coding"
"Tgs1",116940,"protein_coding"
"Gal3st2c",619597,"protein_coding"
"Ddr1",12305,"protein_coding"
"Ankrd6",140577,"protein_coding"
"Rev1",56210,"protein_coding"
"Wnt5b",22419,"protein_coding"
"Sprr2h",20762,"protein_coding"
"Sprr2i",20763,"protein_coding"
"Sprr2j-ps",NA,"protein_coding"
"Sprr2k",20765,"protein_coding"
"Ctdspl",69274,"protein_coding"
"Sprr1b",20754,"protein_coding"
"Sprr3",20766,"protein_coding"
"Ctxn2",381418,"protein_coding"
"Fbxl14",101358,"protein_coding"
"Erc1",111173,"protein_coding"
"Sprr1a",20753,"protein_coding"
"Lbp",16803,"protein_coding"
"Sprr4",229562,"protein_coding"
"Neu4",241159,"protein_coding"
"2310046K23Rik",NA,"protein_coding"
"Ivl",16447,"protein_coding"
"Smcp",17235,"protein_coding"
"2210017I01Rik",NA,"protein_coding"
"Adrm1b",NA,"protein_coding"
"Sfrp2",20319,"protein_coding"
"Hey1",15213,"protein_coding"
"Mindy2",235461,"protein_coding"
"Nos1ap",70729,"protein_coding"
"Lrit3",242235,"protein_coding"
"Rrh",20132,"protein_coding"
"Cnot8",69125,"protein_coding"
"Creb3l1",26427,"protein_coding"
"Pebp1",23980,"protein_coding"
"Chct1",73634,"protein_coding"
"Eif4enif1",74203,"protein_coding"
"Vsig10",231668,"protein_coding"
"Gar1",68147,"protein_coding"
"Adam10",11487,"protein_coding"
"Osbpl6",99031,"protein_coding"
"Pdcd1",18566,"protein_coding"
"Art3",109979,"protein_coding"
"Spata46",76925,"protein_coding"
"Lipc",15450,"protein_coding"
"Cfi",12630,"protein_coding"
"Olfml2b",320078,"protein_coding"
"Lyn",17096,"protein_coding"
"Aqp9",64008,"protein_coding"
"Pla2g12a",66350,"protein_coding"
"Fam174a",67698,"protein_coding"
"Atf6",226641,"protein_coding"
"St8sia4",20452,"protein_coding"
"Casp6",12368,"protein_coding"
"Mcub",66815,"protein_coding"
"Aldh1a2",19378,"protein_coding"
"Lancl1",14768,"protein_coding"
"Sec24b",99683,"protein_coding"
"Prkra",23992,"protein_coding"
"Polr2m",28015,"protein_coding"
"Pjvk",381375,"protein_coding"
"Fkbp7",14231,"protein_coding"
"Rragd",52187,"protein_coding"
"Myzap",102371,"protein_coding"
"Plekha3",83435,"protein_coding"
"Usp20",74270,"protein_coding"
"Rad52",19365,"protein_coding"
"Dusp12",80915,"protein_coding"
"Rps20",67427,"protein_coding"
"Cgnl1",68178,"protein_coding"
"Mos",17451,"protein_coding"
"Plag1",56711,"protein_coding"
"Rab33b",19338,"protein_coding"
"Setdb1",84505,"protein_coding"
"Ube2j1",56228,"protein_coding"
"Aff3",16764,"protein_coding"
"Wsb2",59043,"protein_coding"
"Cxcl10",15945,"protein_coding"
"Gabrr2",14409,"protein_coding"
"Dnajb6",23950,"protein_coding"
"Gm26620",NA,"protein_coding"
"Slco4c1",227394,"protein_coding"
"Appbp2",66884,"protein_coding"
"Chchd7",66433,"protein_coding"
"Fcrlb",435653,"protein_coding"
"Wnk1",232341,"protein_coding"
"Ybx2",53422,"protein_coding"
"Cps1",227231,"protein_coding"
"Xylb",102448,"protein_coding"
"Ppm1d",53892,"protein_coding"
"Patz1",56218,"protein_coding"
"Arhgap33",233071,"protein_coding"
"Tnnt2",21956,"protein_coding"
"Gabrr1",14408,"protein_coding"
"Gm11808",NA,"protein_coding"
"Pm20d2",242377,"protein_coding"
"Vmn2r130",100042225,"protein_coding"
"Sdr16c5",242285,"protein_coding"
"Esp8",100126778,"protein_coding"
"Srsf12",272009,"protein_coding"
"Esp6",433107,"protein_coding"
"Slc2a4",20528,"protein_coding"
"Pnrc1",108767,"protein_coding"
"Esp5",102577427,"protein_coding"
"Esp5",102577428,"protein_coding"
"Esp4",100126777,"protein_coding"
"Esp3",100126766,"protein_coding"
"Sdr16c6",242286,"protein_coding"
"Esp1",619517,"protein_coding"
"Gpatch11",53951,"protein_coding"
"Acvr2b",11481,"protein_coding"
"Ctxnd2",67654,"protein_coding"
"Nup54",269113,"protein_coding"
"Arnt",11863,"protein_coding"
"Ptbp3",230257,"protein_coding"
"Eif2ak2",19106,"protein_coding"
"Slc12a1",20495,"protein_coding"
"Cldn7",53624,"protein_coding"
"Sult6b1",73671,"protein_coding"
"Rbpj",19664,"protein_coding"
"Exog",208194,"protein_coding"
"Cebpzos",68554,"protein_coding"
"Pik3c2a",18704,"protein_coding"
"Cebpz",12607,"protein_coding"
"Gemin5",216766,"protein_coding"
"Scn5a",20271,"protein_coding"
"Ndufaf7",73694,"protein_coding"
"Tnks",21951,"protein_coding"
"Prkd3",75292,"protein_coding"
"Onecut3",246086,"protein_coding"
"Atp8b3",67331,"protein_coding"
"Slco2b1",101488,"protein_coding"
"Mrpl22",216767,"protein_coding"
"Pik3ip1",216505,"protein_coding"
"Scn10a",20264,"protein_coding"
"Rexo1",66932,"protein_coding"
"Zfp868",234362,"protein_coding"
"Zfp869",66869,"protein_coding"
"Zfp963",620419,"protein_coding"
"Gm20422",NA,"protein_coding"
"Zfp866",330788,"protein_coding"
"Atp13a1",170759,"protein_coding"
"Proser3",333193,"protein_coding"
"Dut",110074,"protein_coding"
"Igtp",16145,"protein_coding"
"Irgm2",54396,"protein_coding"
"Qpct",70536,"protein_coding"
"Penk",18619,"protein_coding"
"Fbn1",14118,"protein_coding"
"4930438A08Rik",73988,"protein_coding"
"Or2at4",259066,"protein_coding"
"Zfp692",103836,"protein_coding"
"Hspb6",243912,"protein_coding"
"Bpnt2",242291,"protein_coding"
"Klf16",118445,"protein_coding"
"Or2at1",258353,"protein_coding"
"Rngtt",24018,"protein_coding"
"Npw",381073,"protein_coding"
"Abhd17a",216169,"protein_coding"
"Meiob",75178,"protein_coding"
"Ctsk",13038,"protein_coding"
"Scarb2",12492,"protein_coding"
"Neu3",50877,"protein_coding"
"Elp5",54351,"protein_coding"
"Zfp964",636741,"protein_coding"
"Ctss",13040,"protein_coding"
"Vmn2r32",22311,"protein_coding"
"Scamp4",56214,"protein_coding"
"Vmn2r33",624512,"protein_coding"
"Ninj2",29862,"protein_coding"
"Hagh",14651,"protein_coding"
"Il6",16193,"protein_coding"
"Lin37",75660,"protein_coding"
"Hormad1",67981,"protein_coding"
"B4galnt3",330406,"protein_coding"
"Fam110b",242297,"protein_coding"
"Cckar",12425,"protein_coding"
"Scn11a",24046,"protein_coding"
"Adat3",100113398,"protein_coding"
"Zfp672",319475,"protein_coding"
"Arhgef1",16801,"protein_coding"
"Fam47e",384198,"protein_coding"
"Sgo2b",244495,"protein_coding"
"Gm49322",NA,"protein_coding"
"Cnr1",12801,"protein_coding"
"Cep152",99100,"protein_coding"
"Cbln1",12404,"protein_coding"
"Hsdl2",72479,"protein_coding"
"Ccdc77",67200,"protein_coding"
"Ctdnep1",67181,"protein_coding"
"Dusp4",319520,"protein_coding"
"Csnk1g2",103236,"protein_coding"
"Cyp4f18",72054,"protein_coding"
"Fam83d",71878,"protein_coding"
"Stbd1",52331,"protein_coding"
"Ensa",56205,"protein_coding"
"Spaca1",67652,"protein_coding"
"Tyms",22171,"protein_coding"
"Tcf12",21406,"protein_coding"
"Shc4",271849,"protein_coding"
"Or2z8",404315,"protein_coding"
"Or2z9",258532,"protein_coding"
"Fahd1",68636,"protein_coding"
"Sh3bp5l",79566,"protein_coding"
"Igfals",16005,"protein_coding"
"Mcl1",17210,"protein_coding"
"Or1ab2",258335,"protein_coding"
"E130308A19Rik",230259,"protein_coding"
"Tpm4",326618,"protein_coding"
"Nubp2",26426,"protein_coding"
"Adamtsl4",229595,"protein_coding"
"Gabarap",56486,"protein_coding"
"Eid1",58521,"protein_coding"
"Dot1l",208266,"protein_coding"
"Acbd5",74159,"protein_coding"
"Cyp7a1",13122,"protein_coding"
"Lypd8",70163,"protein_coding"
"Rab8a",17274,"protein_coding"
"3110082J24Rik",433868,"protein_coding"
"Kdm5a",214899,"protein_coding"
"Garem2",242915,"protein_coding"
"Inip",66209,"protein_coding"
"1810065E05Rik",69864,"protein_coding"
"Ecm1",13601,"protein_coding"
"Tbc1d19",67249,"protein_coding"
"Hsh2d",209488,"protein_coding"
"Snx30",209131,"protein_coding"
"Gm12253",624860,"protein_coding"
"Cib3",234421,"protein_coding"
"Spsb3",79043,"protein_coding"
"Lypd9",403200,"protein_coding"
"Fcrla",98752,"protein_coding"
"Or2z2",18329,"protein_coding"
"Or2av9",257932,"protein_coding"
"Gm11034",NA,"protein_coding"
"Fam32a",67922,"protein_coding"
"Or2t49",100502887,"protein_coding"
"Or2t48",258879,"protein_coding"
"Ap1m1",11767,"protein_coding"
"Phf23",78246,"protein_coding"
"Slc46a2",30936,"protein_coding"
"Mup4",17843,"protein_coding"
"Plekhj1",78670,"protein_coding"
"Mup6",620807,"protein_coding"
"Slco6c1",74441,"protein_coding"
"Hadha",97212,"protein_coding"
"Akirin2",433693,"protein_coding"
"Hmgn2-ps",NA,"protein_coding"
"Sf3a2",20222,"protein_coding"
"Klf2",16598,"protein_coding"
"Mup7",100041658,"protein_coding"
"Eps15l1",13859,"protein_coding"
"Or2t29",259148,"protein_coding"
"Or2t47",258495,"protein_coding"
"Sdcbp",53378,"protein_coding"
"Limk2",16886,"protein_coding"
"Eme2",193838,"protein_coding"
"Macir",52392,"protein_coding"
"Amh",11705,"protein_coding"
"Il17ra",16172,"protein_coding"
"Jsrp1",71912,"protein_coding"
"Tars2",71807,"protein_coding"
"Ccdc158",320696,"protein_coding"
"Pkp1",18772,"protein_coding"
"Mapk8ip3",30957,"protein_coding"
"Tmem121b",94047,"protein_coding"
"Oaz1",18245,"protein_coding"
"Hdhd5",214932,"protein_coding"
"Cecr2",330409,"protein_coding"
"Lingo3",237403,"protein_coding"
"Pdcl3",68833,"protein_coding"
"Lsm7",66094,"protein_coding"
"Erbb4",13869,"protein_coding"
"Sppl2b",73218,"protein_coding"
"Calr3",73316,"protein_coding"
"Stim2",116873,"protein_coding"
"Slc25a18",71803,"protein_coding"
"1700030K09Rik",72254,"protein_coding"
"Atp6v1e1",11973,"protein_coding"
"Cherp",27967,"protein_coding"
"Mup2",17841,"protein_coding"
"Fcgr2b",14130,"protein_coding"
"Bcl2l13",94044,"protein_coding"
"Mup8",100041687,"protein_coding"
"Rprd2",75137,"protein_coding"
"Orc3",50793,"protein_coding"
"Bid",12122,"protein_coding"
"Bcas3",192197,"protein_coding"
"Tmprss9",432478,"protein_coding"
"Pcdh7",54216,"protein_coding"
"Phf21a",192285,"protein_coding"
"Mical3",194401,"protein_coding"
"Nos1",18125,"protein_coding"
"Slc35e1",270066,"protein_coding"
"Prpf3",70767,"protein_coding"
"Tjp3",27375,"protein_coding"
"Fcgr4",246256,"protein_coding"
"Med26",70625,"protein_coding"
"Smim7",66818,"protein_coding"
"Npas2",18143,"protein_coding"
"Tmem38a",74166,"protein_coding"
"Zcchc14",142682,"protein_coding"
"Igfn1",226438,"protein_coding"
"Golph3l",229593,"protein_coding"
"Pomk",74653,"protein_coding"
"Nsmaf",18201,"protein_coding"
"Lysmd1",217779,"protein_coding"
"Pip5k1c",18717,"protein_coding"
"Fnta",14272,"protein_coding"
"Lamtor3",56692,"protein_coding"
"Fcgr3",14131,"protein_coding"
"Dapp1",26377,"protein_coding"
"Hook3",320191,"protein_coding"
"Wdr48",67561,"protein_coding"
"1110002E22Rik",102634333,"protein_coding"
"Mttp",17777,"protein_coding"
"Ikzf2",22779,"protein_coding"
"Rars2",109093,"protein_coding"
"Rnf170",77733,"protein_coding"
"Hadhb",231086,"protein_coding"
"Rnf185",193670,"protein_coding"
"Tmem9",66241,"protein_coding"
"Vmn2r34",100042636,"protein_coding"
"Vmn2r35",625353,"protein_coding"
"Pex26",74043,"protein_coding"
"Car8",12319,"protein_coding"
"Dvl2",13543,"protein_coding"
"Trmt10a",108943,"protein_coding"
"Psenen",66340,"protein_coding"
"Rpl31",114641,"protein_coding"
"Rab2a",59021,"protein_coding"
"Erfl",232974,"protein_coding"
"Mastl",67121,"protein_coding"
"Vmn2r36",100042653,"protein_coding"
"Cactin",70312,"protein_coding"
"Slc35a1",24060,"protein_coding"
"Tuba8",53857,"protein_coding"
"Nucb2",53322,"protein_coding"
"Usp18",24110,"protein_coding"
"Gm5773",NA,"protein_coding"
"Tdpoz4",399675,"protein_coding"
"Tdpoz3",399674,"protein_coding"
"Tdpoz5",399676,"protein_coding"
"Tbxa2r",21390,"protein_coding"
"Chd7",320790,"protein_coding"
"Tdpoz9",668359,"protein_coding"
"Secisbp2l",70354,"protein_coding"
"Tdpoz7",100042761,"protein_coding"
"Slc6a13",14412,"protein_coding"
"Gm45692",NA,"protein_coding"
"Ppip5k2",227399,"protein_coding"
"Gipc3",209047,"protein_coding"
"Thap1",73754,"protein_coding"
"Spopfm2",100043188,"protein_coding"
"Spopfm3",NA,"protein_coding"
"Hmg20b",15353,"protein_coding"
"Wnt2b",22414,"protein_coding"
"G6pd2",14380,"protein_coding"
"Adgrf3",381628,"protein_coding"
"Hgsnat",52120,"protein_coding"
"Cttnbp2nl",80281,"protein_coding"
"Slc6a12",14411,"protein_coding"
"Spcs2",66624,"protein_coding"
"Cx3cr1",13051,"protein_coding"
"Pla2g3",237625,"protein_coding"
"Shroom3",27428,"protein_coding"
"Yme1l1",27377,"protein_coding"
"Gorasp1",74498,"protein_coding"
"Cfap206",69329,"protein_coding"
"Inpp5j",170835,"protein_coding"
"Gm29133",NA,"protein_coding"
"Golim4",73124,"protein_coding"
"Ttc21a",74052,"protein_coding"
"Dhx35",71715,"protein_coding"
"Gan",209239,"protein_coding"
"Rabac1",14470,"protein_coding"
"Gm136",214568,"protein_coding"
"Adgrl1",330814,"protein_coding"
"Ern1",78943,"protein_coding"
"Clvs1",74438,"protein_coding"
"Xylt1",233781,"protein_coding"
"Kcna3",16491,"protein_coding"
"Iqsec3",243621,"protein_coding"
"Kcna2",16490,"protein_coding"
"Vmn2r41",100042848,"protein_coding"
"Kcna10",242151,"protein_coding"
"Cym",229697,"protein_coding"
"Smim8",66291,"protein_coding"
"Vmn2r42",22310,"protein_coding"
"Cfap126",75472,"protein_coding"
"Prok1",246691,"protein_coding"
"Lamtor5",68576,"protein_coding"
"Vmn2r43",381838,"protein_coding"
"Brip1",237911,"protein_coding"
"Potegl",70981,"protein_coding"
"A2m",232345,"protein_coding"
"Mfsd12",73822,"protein_coding"
"Slc16a4",229699,"protein_coding"
"Csrnp1",215418,"protein_coding"
"Zfp292",30046,"protein_coding"
"Sowahb",78088,"protein_coding"
"Vmn2r44",434113,"protein_coding"
"Fbxo21",231670,"protein_coding"
"Nxph2",18232,"protein_coding"
"Tektip1",432479,"protein_coding"
"Vmn2r45",100042810,"protein_coding"
"Spag16",66722,"protein_coding"
"Xirp1",22437,"protein_coding"
"Selenom",114679,"protein_coding"
"Rps15a",267019,"protein_coding"
"Gm826",329554,"protein_coding"
"Fzr1",56371,"protein_coding"
"Mafb",16658,"protein_coding"
"Ccr8",12776,"protein_coding"
"Spopl",76857,"protein_coding"
"Cga",12640,"protein_coding"
"Slc25a38",208638,"protein_coding"
"Rbm15",229700,"protein_coding"
"Gm7298",NA,"protein_coding"
"Acadvl",11370,"protein_coding"
"Kcnc4",99738,"protein_coding"
