Cluster	cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
b	b	GO:1902903	regulation of supramolecular fiber organization	77/2026	406/28928	0.189655172413793	2.70796881914423	9.51112963445201	8.95071181875171e-16	1.27326187012231e-13	7.08762809483575e-14	Col6a1/Esam/Rhoc/Flii/Cdkn1b/Arpc2/Cav1/Fhod1/Plek/Apc2/Aebp1/Ccl11/Tgfb3/Clu/Sorbs3/Rhpn1/Shank3/Hcls1/App/Spast/Svil/Bin1/Efemp2/Add3/Baiap2/Vil1/Tsc1/Gsn/Map1a/Stmn2/Tesk1/Mfn2/Add1/Emilin1/Pxn/Eln/Mtpn/Add2/Tacr1/Bmp10/Fchsd2/Flna/Slit2/Cotl1/Pik3r2/Cdh5/Cryab/Apoa1/Tmod2/Arap1/Phldb2/Tnxb/Kank4/Kiss1r/Wnt4/Asap3/Ssh2/Serpinf2/Fchsd1/Shank1/Arhgap18/Sh3pxd2b/Plekhh2/Pik3r1/Synpo/Cdc42ep2/Ppm1e/Lmod1/Cdc42ep1/Tmsb4x/Synpo2/Cd47/Ctnna2/Ankrd23/Arhgef10/Ttbk2/Hspa1a	77
b	b	GO:0099003	vesicle-mediated transport in synapse	66/2026	317/28928	0.20820189274448	2.97278595918672	9.69219659779891	9.24264840823729e-16	1.27913955063768e-13	7.12034627679872e-14	Rab11a/Prkaca/Syn2/Sirt2/Cacna1d/Cacnb4/Ddc/Rph3al/Doc2b/Vamp2/Akap5/Stxbp5l/Sncg/Synj2/Nrxn1/Syt4/Bin1/Rab27b/Prkar1b/Cplx2/Myo5b/Syt2/Vamp4/Stxbp1/Dnm1/Snap25/Syt6/Sgip1/Hpca/Nsg1/Slc10a4/Stx2/Cask/Syp/Nlgn3/Rab3a/Cspg5/Syde1/Snap91/Myo6/Ston1/Brsk1/Tbc1d24/Stx11/Hip1/Lrp1/Dnm3/Prrt2/Gsg1l/Cdk5r1/Htr1b/Prkca/Sv2c/Sv2b/Ppfia2/Arfgap3/Cadps/Tspan7/Syn3/Slc9a6/Btbd9/Otof/Ncs1/Nlgn1/Septin5/Slc18a3	66
b	b	GO:1903532	positive regulation of secretion by cell	76/2026	399/28928	0.19047619047619	2.71969162788511	9.49233123291819	1.07937075641618e-15	1.45984894805288e-13	8.12626739340123e-14	Rab34/Gab2/Fgfr4/Prkaca/Hfe/Trpm5/Mcu/Cacna1d/C1qtnf1/Rab3d/Igf1/Egfr/Avpr1a/Adora2a/Rasl10b/Pld2/Rph3al/Doc2b/Cacna1g/Tgfb3/Cartpt/Dab2/Rab2b/Oxct1/Cacna1h/Syt4/Nr3c1/Gabbr1/Rab27b/Bad/Rbp4/Myo5b/Pfkfb2/Mpc2/Frmd4a/Stxbp1/Snap25/Ntsr1/Chrnb2/Npy2r/Sdcbp/Pink1/Mfn2/Cckar/Tacr1/Grin2b/Il4ra/Cask/Sytl4/Fgfr1/Rab3a/Vps4a/Kiss1r/Atp13a2/Trpm4/Lrp1/Cftr/Myrip/Camk2n1/Baiap3/Foxl2/Vamp8/Prkca/Plcb1/Cacna1c/Gper1/Cadps/Pla2g4a/Abat/Cxcl12/Sphk1/Ncs1/Nlgn1/Nnat/Septin5/Slc18a3	76
b	b	GO:0048813	dendrite morphogenesis	49/2026	194/28928	0.252577319587629	3.60639521274972	9.99590740931875	1.75678582261364e-15	2.27274618051604e-13	1.26512699857325e-13	Ephb3/Nsmf/Dip2a/Akap5/Hecw1/Shank3/Robo1/Ache/Baiap2/Farp1/Myo5b/Obsl1/Tnik/Dclk1/Chrnb2/Elavl4/Ephb2/Sema3a/Mfn2/Epha5/Tmem106b/Ptn/Mef2a/Ilk/Cask/Nlgn3/Slitrk5/Eef2k/Abi3bp/Kidins220/Tbc1d24/Cc2d1a/Sh3glb1/Lzts3/Dock10/Shank1/Ss18l1/Dnm3/Trpc5/Reln/Cdk5r1/Tanc2/Ppfia2/Adam10/Phactr1/Ctnna2/Numbl/Nlgn1/Marcks	49
b	b	GO:0060348	bone development	57/2026	252/28928	0.226190476190476	3.22963380811357	9.75559269131184	1.86600850540194e-15	2.36268438630786e-13	1.31519121310188e-13	Mmp14/Col6a1/Col1a1/Nfix/Nab1/Ccn4/Ihh/Sulf2/Optc/Lrrk1/Sulf1/Epyc/Timp3/Igf1/Rflnb/Fbln5/Ogn/Lox/Lipa/Papss2/Ltbp3/Nab2/Fam20c/Col3a1/Cfh/Ddr2/Tnn/Atf2/Ext2/Fbn1/Notch2/Mmp16/Npr2/Ski/Evc/Bgn/Adamts7/Tgfbr2/Atg9a/Scx/Csgalnact1/Dchs1/Enpp1/Tgm2/Rflna/Hoxb4/Lrrc17/Sh3pxd2b/Megf8/Col27a1/Tapt1/Dspp/Tmem119/Ano6/Serpinh1/Pappa2/Grem1	57
b	b	GO:0061138	morphogenesis of a branching epithelium	54/2026	232/28928	0.232758620689655	3.32341627804064	9.75078257317564	2.82847141686943e-15	3.50671529203958e-13	1.9520174449316e-13	Pdgfb/Mmp14/Ddr1/Pgf/Ihh/Csf1/Rxra/Sulf1/Esr1/Rspo3/Igf1/Ccl11/Hnf1b/Fgf10/Gdnf/Sox8/Rdh10/Eya1/Acvr1/Dll4/Wnt2b/Sfrp2/Sema3a/Areg/Pxn/Plxnd1/Mgp/Ilk/Slit2/Fgfr1/Ctsh/Tgfbr2/Pkd1/Tie1/Pkd2/Foxa1/Fgf1/Wnt4/Dchs1/Foxa2/Fgf2/Tgm2/Npnt/Adamts16/Rspo2/Socs3/Dspp/Bcl2/Csmd1/Cxcl12/Hhip/Agtr2/Gdf2/Grem1	54
b	b	GO:0033002	muscle cell proliferation	62/2026	293/28928	0.21160409556314	3.02136390742868	9.54352592157769	3.09860856865931e-15	3.76322848818195e-13	2.09480583578321e-13	Cav2/Gna12/Pdgfb/Akt1/Cdkn1b/Stat3/Ccn4/Cav1/Nol3/Ace2/Itga2/Rxra/Sulf1/Esr1/Vip/Timp3/Igf1/Egfr/Myocd/Stat5b/Tgfb3/Ogn/Zfpm2/Pdgfrb/Efemp2/Rbp4/Gli1/Stat1/Ddr2/Nr4a3/Nos3/Mfn2/Ski/Tgfbr3/Tacr1/Bmp10/Vgll4/Ilk/Fgfr1/Mmp2/Pdgfd/Tgfbr2/Myd88/Ndrg4/Fgf1/Fgf2/Enpp1/Spon2/Tgm2/Serpinf2/Pik3r1/Ptgir/S1pr2/Dipk2a/Tenm4/Htr1b/Prkca/Selenon/Prkg1/Gper1/Pde1a/Rtl1	62
b	b	GO:0007264	small GTPase-mediated signal transduction	80/2026	444/28928	0.18018018018018	2.57268126962105	9.16454367131231	4.87138849621362e-15	5.66011654290901e-13	3.15071093943249e-13	Gna12/Kctd10/Nfix/Rhoc/Stambp/Csf1/Stard13/Rnd3/Timp2/Tnfaip1/Rac3/Gabarap/Rhobtb1/Kitl/Igf1/Srgap1/Tns3/Pik3cg/Fgf10/Lztr1/Arhgap31/Robo1/Rab12/Rhoq/Pdgfrb/Lipa/Baiap2/Farp1/Col3a1/Cdc42bpa/Rsu1/Ralgds/Arhgap1/Dok5/Arfgap1/Stmn3/Rab33b/Ngf/Notch2/Rit1/Sdcbp/Ephb2/Mfn2/Col1a2/Adcyap1r1/Grin2b/Psd3/Rab30/Nucb1/Rab33a/Slit2/Apoa1/Flcn/Syde1/Farp2/Scai/Ripor2/Psd/Tgm2/Cdon/Dock10/Itpkb/Arhgap18/Rhou/Dok4/Iqsec3/Iqsec2/Reln/Rab9b/Rtn4r/Cdc42ep2/Rhoj/Cdc42ep1/Arhgap20/Dennd4a/Sipa1/Flot1/Erbb2/Syngap1/Heg1	80
b	b	GO:0040013	negative regulation of locomotion	70/2026	360/28928	0.194444444444444	2.77635187013272	9.30720893686444	4.94582524334176e-15	5.66011654290901e-13	3.15071093943249e-13	Gna12/Pdgfb/Acvrl1/Akt1/Stat3/Cnn2/Il27ra/Cav1/Stard13/Sulf1/Abr/Hnf4a/Dcn/Srgap1/Myocd/Cygb/Vash1/Prl7d1/Mctp1/Cd200/Robo1/Cxcl13/Cyp1b1/Dpysl3/Ldlrad4/Il33/Col3a1/Tnn/Dll4/Sfrp2/Reck/Svbp/Sema3a/Emilin1/Tgfbr3/Ptn/Adamts9/Bmp10/Srgap3/Ilk/Plxna3/Slit2/Cdh11/Pik3r2/Robo4/Dnaja4/Phldb2/Tie1/Sema3f/Tbxa2r/Scai/Kiss1r/Ripor2/Ndrg4/Wnt4/Fgf2/Lrp1/Nbl1/Atp1b2/Cldn5/Adora1/S1pr2/Rin3/Tmem196/Plcb1/Prkg1/Bcl2/Cxcl12/Gdf2/Grem1	70
b	b	GO:0032963	collagen metabolic process	38/2026	127/28928	0.299212598425197	4.27227149419748	10.1420685150951	6.97680116451877e-15	7.83376296793419e-13	4.36067393540031e-13	Fap/Pdgfb/Mmp14/Col6a1/Col1a1/Naglu/Plod3/Ihh/P3h4/Itga2/Rcn3/Mrc2/Cygb/Tgfb3/P3h3/Pdgfrb/Prdx5/Ddr2/Col5a1/Creb3l1/Ctsk/Mmp16/Emilin1/Tgfbr3/Col1a2/Mmp2/Tnxb/Scx/Larp6/Adamts2/Wnt4/Tns2/Serpinf2/Inhba/Tram2/Mfap4/Retreg2/Serpinh1	38
b	b	GO:0043542	endothelial cell migration	54/2026	237/28928	0.227848101265823	3.25330201057143	9.55872282703123	7.37424289455287e-15	8.12668878990447e-13	4.52373145987483e-13	Fap/Pdgfb/Acvrl1/Akt1/Rin2/Stard13/Dcn/Igf1/Tns3/Pik3cg/Vash1/Prl7d1/Fstl1/Robo1/Cxcl13/Smoc2/Cyp1b1/Dll4/Rab13/Plpp3/Svbp/Nos3/Tgfbr3/Pxn/Ptn/Adamts9/Bmp10/Plxnd1/Srpx2/Slit2/Fgfr1/Pik3r2/Cdh5/Apoa1/Robo4/Dnaja4/Vhl/Loxl2/Tbxa2r/Fgf1/Fgf2/Atoh8/Prkd2/Ccbe1/Sox18/Rhoj/Igf2/Vstm4/Prkca/Zfp580/Lgals8/Cxcl12/Gdf2/Grem1	54
b	b	GO:0030203	glycosaminoglycan metabolic process	34/2026	104/28928	0.326923076923077	4.6679322651682	10.283477123633	9.71834330088537e-15	1.0515247451558e-12	5.85332562064809e-13	Pdgfb/Naglu/Sgsh/Galns/Habp4/B4galt7/Ednrb/Pdgfrb/Itih5/Ext2/Ndst4/Slc9a1/Chpf/Gns/Hpse/Ids/Csgalnact1/Slc35b2/Fgf2/Itih2/Chpf2/Dsel/Ndst2/Hs2st1/Csgalnact2/Arsb/Pxylp1/B3gat1/Hs3st2/Hs3st1/Ndst1/Chst3/Chsy3/Chst14	34
b	b	GO:1901342	regulation of vasculature development	65/2026	326/28928	0.199386503067485	2.84691646630612	9.20316029364654	1.34968722930405e-14	1.40912082484007e-12	7.8438886622712e-13	Acvrl1/Itga5/Mapk7/Ramp2/Cd36/Stat3/Aqp1/Pgf/Optc/Stard13/Cd34/Sulf1/Dcn/Pik3cg/Ccl11/Fbln5/Vash1/Prl7d1/Thbs2/Smoc2/Cyp1b1/Rela/Vegfb/Stat1/Tnn/Atf2/Tspan18/Creb3l1/Sfrp2/Reck/Jak1/Adgrb2/Nos3/Angptl7/Add1/Emilin1/Pxn/Ptn/Adamts9/Plxnd1/Tnfrsf1a/Cdh5/Ctsh/Tgfbr2/Tie1/Tbxa2r/Fgf1/Hspb6/Wnt4/Fgf2/Tgm2/Prkd2/Cldn5/Ccbe1/Rhoj/Igf2/Prkca/Adam12/Adam10/Cxcl12/Sphk1/Hhip/Gdf2/Ecscr/Grem1	65
b	b	GO:1903522	regulation of blood circulation	59/2026	279/28928	0.211469534050179	3.01944258687245	9.30160756493496	1.48812125725249e-14	1.50098467828975e-12	8.35524994928381e-13	Pdgfb/Akt1/Slc4a3/Cav1/Ace2/Cacna1d/Egfr/Avpr1a/Smtn/Asic2/Cacna1g/Ednrb/App/Cacna1h/Bin1/Add3/Gaa/Rgs2/Tnnt2/Tacr3/Svep1/Slc9a1/Sema3a/Nos3/Tacr1/Bmp10/Kcnj8/Mef2a/Flna/Mmp2/Gnao1/Hcn4/Scn5a/Ank2/Adra2a/Tbxa2r/Fxyd1/Trpm4/Pln/Itga9/Kcnd3/Pik3r1/Kcnj2/Adora1/Kcna5/Chrm2/Kcne4/Scn3b/Prkca/Cacna1c/Kcnip1/Pde5a/Slc8a1/Per2/Cacnb2/Thra/Kcnd2/Akap6/Agtr2	59
b	b	GO:0007411	axon guidance	56/2026	258/28928	0.217054263565891	3.09918348293885	9.29448950097853	2.15628759744965e-14	2.13867791540381e-12	1.19049773143404e-12	Lhx2/Ulk2/Ephb3/Nfib/Rac3/Arhgef25/Sema3g/Gdnf/Matn2/Alcam/Boc/Robo1/App/Mapk8ip3/Sema4g/Unc5a/Nr4a3/Artn/Ephb2/Sema3a/Draxin/Epha5/Plxna4/Ephb6/Chl1/Ptpro/Plxna3/Slit2/Neo1/Sema3f/Arx/Sema6c/Nexn/Megf9/Lrp1/Sema3d/Reln/Crppa/Rtn4r/Megf8/Gap43/B4gat1/Flrt2/Cdk5r1/Ntf3/Gas1/Cntn1/Epha6/Slit3/Ece1/Flot1/Cxcl12/Erbb2/Ank3/Kif5a/Ntn3	56
b	b	GO:0001763	morphogenesis of a branching structure	55/2026	252/28928	0.218253968253968	3.11631332361836	9.2597675534374	2.87755375624861e-14	2.69619537815928e-12	1.50084052305535e-12	Pdgfb/Mmp14/Ddr1/Pgf/Ihh/Csf1/Rxra/Sulf1/Esr1/Rspo3/Igf1/Ccl11/Hnf1b/Fgf10/Gdnf/Sox8/Rdh10/Eya1/Acvr1/Dll4/Wnt2b/Sfrp2/Sema3a/Areg/Pxn/Plxnd1/Mgp/Ilk/Slit2/Fgfr1/Ctsh/Tgfbr2/Pkd1/Tie1/Pkd2/Foxa1/Fgf1/Wnt4/Dchs1/Foxa2/Fgf2/Tgm2/Cpe/Npnt/Adamts16/Rspo2/Socs3/Dspp/Bcl2/Csmd1/Cxcl12/Hhip/Agtr2/Gdf2/Grem1	55
b	b	GO:0048771	tissue remodeling	51/2026	222/28928	0.22972972972973	3.28016861876684	9.35914650039845	2.89962198289689e-14	2.69619537815928e-12	1.50084052305535e-12	Acvrl1/Mmp14/Col6a1/Axl/Ihh/P3h4/Cav1/Nol3/Lrrk1/Abr/Rab3d/Rspo3/Igf1/Egfr/Tns3/Cartpt/Fgf10/Lipa/Ltbp3/Gpr137/Ddr2/Dll4/Rassf2/Notch2/Ctsk/Npr2/Slc4a2/Nos3/Fam114a1/Tgfbr3/Eln/Ptn/Flna/Mmp2/Ubash3b/Cspg4/Tie1/Enpp1/Tgm2/Inpp4b/Gdf5/Lrp1/Il7/Dlk1/Tmem64/Mc4r/Htr1b/Prkca/Tmem119/Tnfrsf11b/Grem1	51
b	b	GO:0006887	exocytosis	73/2026	399/28928	0.182957393483709	2.61233537941596	8.89974762439886	3.42489166491071e-14	3.08811065119449e-12	1.71900064903892e-12	Lgals9/Gab2/Rab11a/Prkaca/Syn2/Cltrn/Cacna1d/Cacnb4/Abr/Rab3d/Lin7a/Plek/Rab10/Exoc7/Pld2/Rph3al/Doc2b/Cacna1g/Vamp2/Rab3c/Rab2b/Stxbp5l/Rab12/Cacna1h/Syt4/Rab27b/Rab3il1/Rab40b/Cplx2/Myo5b/Syt2/Stxbp1/Tspan18/Snap25/Epb41l1/Rab33b/Syt6/Rab13/Prss12/Sdcbp/Nr4a3/Stx2/Il4ra/Cask/Syp/Sytl4/Gnao1/Rab3a/Vps4a/Cspg5/Syde1/Lgi3/Adra2a/Brsk1/Atp13a2/Stx11/Cftr/Prrt2/Baiap3/Htr1b/Vamp8/Prkca/Sv2c/Cacna1c/Sv2b/Ppfia2/Cadps/Kcnq3/Rab31/Otof/Ncs1/Nlgn1/Septin5	73
b	b	GO:0031346	positive regulation of cell projection organization	81/2026	471/28928	0.171974522292994	2.45551775957143	8.74002227785903	4.69080052769136e-14	4.16641103586437e-12	2.31923790426468e-12	Golga2/Ddr1/Crtc1/Aqp1/Epor/Arpc2/Gprc5b/Itga2/Ndel1/Akap5/Tgfb3/Atp8a2/Robo1/Ache/Nrxn1/Rhoq/Dpysl3/Ppp2r5b/Baiap2/Myo5b/Vil1/Obsl1/Rgs2/Plxna2/Ddr2/Tnn/Stmn2/Tnik/Ngf/Elavl4/Ephb2/Mfn2/Scarb2/Tmem106b/Plxna4/Ptn/Ret/Plxnd1/Camk1/Ptpn5/Ilk/Cask/Flna/Plxna3/Tenm3/Fgfr1/Dixdc1/Arap1/Snap91/Eef2k/Ripor2/Kidins220/Tbc1d24/Ndrg4/Plxnb2/Sh3glb1/Crp/Ss18l1/Negr1/Lrp1/Dnm3/Atp1b2/Pik3r1/Trpc5/Arsb/Dzip1/Reln/Disc1/Megf8/Cdc42ep2/Tapt1/Cdc42ep1/Amigo1/Cntn1/Cxcl12/Sphk1/Numbl/Nlgn1/Marcks/Plxnc1/Ttbk2	81
b	b	GO:0006816	calcium ion transport	81/2026	473/28928	0.171247357293869	2.44513502063033	8.69638653940255	5.9467369326619e-14	5.20426933621632e-12	2.89696302276888e-12	Rem1/Pdgfb/Ramp2/Akt1/Cav1/Mcu/Nol3/Cacna1d/Cacnb4/Anxa6/Igf1/Micu1/Adora2a/Pik3cg/Cacng4/Cacna1g/Cacnb1/Akap5/Ednrb/Mylk/Asic1/Cacna1h/Bin1/Pdgfrb/Tspan18/Ntsr1/Chrna4/Trpc4/Ngf/Chrnb2/Gem/Clca1/Creb3/Hpca/Slc9a1/Nos3/Cckar/Adcyap1r1/Grin2b/Kcnj8/Atp2b2/Cask/Flna/Gas6/Saraf/Gnao1/Ubash3b/Stac/Tpcn1/Ank2/Pkd1/Ramp1/Pkd2/Fgf2/Trpm4/Pln/Orai2/Trpc5/Gjc2/Mchr1/Gja4/Selenon/Plcb1/Cacna1c/Dspp/Gper1/Slc8a1/Epm2a/Grm7/Bcl2/Cacnb2/Cxcl12/Cracr2a/Akap6/Ncs1/Slc24a3/Ano6/Ahnak/Plpp4/Prnp/Nalf1	81
b	b	GO:0009612	response to mechanical stimulus	56/2026	269/28928	0.20817843866171	2.97245107285585	8.91930463112709	1.38380390470569e-13	1.19348072998602e-11	6.643525382317e-12	Mmp14/Col6a1/Col1a1/Akt1/Aqp1/Cnn2/Ihh/Cav1/Itga2/Igf1/Egfr/Asic2/Habp4/Atp8a2/Shank3/Nrxn1/Mbd2/Il33/Rela/Bad/Col3a1/Ddr2/Gsn/Postn/Col11a1/Slc9a1/Nos3/Foxp2/Ptn/Mtpn/Casp2/Tacr1/Grin2b/Atp2b2/Tnfrsf1a/Fadd/Mmp2/Bace1/Myd88/Pkd1/Scx/Pkd2/Ripor2/Phf24/Fgf2/Gdf5/Piezo2/Kcnj2/Kcna5/Gap43/Pkdrej/Slc8a1/Kcnq3/Cxcl12/Ankrd23/Scn9a	56
b	b	GO:0048754	branching morphogenesis of an epithelial tube	46/2026	194/28928	0.237113402061856	3.38559550584667	9.14910819198936	1.54706900448258e-13	1.31522966366798e-11	7.3212423415138e-12	Mmp14/Ddr1/Pgf/Ihh/Csf1/Esr1/Igf1/Ccl11/Hnf1b/Fgf10/Gdnf/Sox8/Rdh10/Eya1/Acvr1/Dll4/Wnt2b/Sfrp2/Areg/Pxn/Plxnd1/Mgp/Ilk/Slit2/Ctsh/Tgfbr2/Pkd1/Tie1/Pkd2/Foxa1/Fgf1/Wnt4/Dchs1/Foxa2/Fgf2/Npnt/Adamts16/Rspo2/Dspp/Bcl2/Csmd1/Cxcl12/Hhip/Agtr2/Gdf2/Grem1	46
b	b	GO:0042060	wound healing	71/2026	394/28928	0.180203045685279	2.57300775201567	8.62733733289818	1.66694692730086e-13	1.37777793949548e-11	7.66941809973072e-12	Pdgfb/Acvrl1/Itga5/Fkbp10/Rhoc/Axl/Cd36/Ddr1/Aqp1/Cnn2/Ccn4/Cav1/Prrg2/Cd34/Vtn/C1qtnf1/Hnf4a/Igf1/Plek/Fgf10/Plau/Ppara/Itgb5/Mylk/Serping1/Smoc2/Papss2/Vegfb/Col3a1/Vil1/Cfh/Ddr2/Stxbp1/Col5a1/Notch2/Pear1/Svep1/B4galt1/Npr2/Plpp3/Ephb2/Emilin1/Tspan9/Cask/Sytl4/Flna/Gas6/Rab3a/Vps4a/Ubash3b/Phldb2/Adra2a/Tspan8/Tbxa2r/Hpse/Fgf1/Wnt4/Foxa2/Smpd1/Fgf2/Serpinf2/Ajap1/Mrtfa/Prrg1/Tsku/Prkca/Prkg1/Pla2g4a/Erbb2/Ano6/Thbd	71
b	b	GO:0010959	regulation of metal ion transport	77/2026	447/28928	0.172259507829978	2.4595868916612	8.53464051734944	1.81760247007595e-13	1.48171949307151e-11	8.24801005526897e-12	Rem1/Pdgfb/Akt1/Hfe/Cav1/Nol3/Cacna1d/Cacnb4/Vip/Igf1/Adora2a/Pik3cg/Cacna1g/Cacnb1/Vamp2/Akap5/Mylk/Bin1/Pdgfrb/Tspan18/Ntsr1/Nkain4/Trpc4/Ngf/Gem/Creb3/Hpca/Slc9a1/Nos3/Cckar/Gnb2/Adcyap1r1/Atp2b2/Cask/Flna/Saraf/Gnao1/Ubash3b/Stac/Scn5a/Ank2/Pkd2/Fxyd1/Fxyd7/Pln/Atp1b2/Kcnj2/Adora1/Fgf11/Gjc2/Kcna5/Kcne4/Osr1/Scn3b/Mchr1/Amigo1/Selenon/Plcb1/Cacna1c/Dspp/Kcnip1/Gper1/Slc8a1/Cntn1/Fxyd3/Bcl2/Cacnb2/B2m/Cxcl12/Cracr2a/Akap6/Ano6/Fxyd6/Ank3/Ahnak/Plpp4/Prnp	77
b	b	GO:0050678	regulation of epithelial cell proliferation	75/2026	432/28928	0.173611111111111	2.47888559833278	8.49891794395541	2.49220355080493e-13	2.00420315281623e-11	1.11564218696773e-11	Cav2/Pdgfb/Acvrl1/Akt1/Cdkn1b/Stat3/Pgf/Ihh/Sulf2/Cav1/Twist2/Nfib/Phox2b/Sulf1/Esr1/Vip/Igf1/Egfr/Ccl11/Zfp36l1/Tgfb3/Vash1/Fgf10/Plau/Ednrb/Dab2/Robo1/Pold4/Bad/Vegfb/Gli1/Agap2/Eya1/Stat1/Atf2/Dll4/Notch2/Sfrp2/Nr4a3/B4galt1/Tgfbr3/Foxp2/Ptn/Tacr1/Cask/Wdr13/Fgfr1/Scn5a/Flcn/Sgpp2/Tie1/Vhl/Arx/Fgf1/Fgf2/Atoh8/Cdkn1c/Gdf5/Cyp7b1/Dlk1/Prkd2/Pygo2/Osr1/Igf2/Bmyc/Scg2/Prkca/Gas1/Zfp580/Deaf1/B2m/Cxcl12/Erbb2/Gpbar1/Gdf2	75
b	b	GO:0099504	synaptic vesicle cycle	54/2026	261/28928	0.206896551724138	2.95414780270279	8.70293366409214	4.88219960844806e-13	3.77324284024343e-11	2.10038033735968e-11	Prkaca/Syn2/Cacna1d/Cacnb4/Ddc/Rph3al/Doc2b/Vamp2/Stxbp5l/Sncg/Synj2/Nrxn1/Syt4/Bin1/Rab27b/Prkar1b/Cplx2/Myo5b/Syt2/Vamp4/Stxbp1/Dnm1/Snap25/Sgip1/Slc10a4/Stx2/Cask/Syp/Nlgn3/Rab3a/Cspg5/Syde1/Snap91/Ston1/Brsk1/Tbc1d24/Stx11/Dnm3/Prrt2/Cdk5r1/Htr1b/Prkca/Sv2c/Sv2b/Ppfia2/Cadps/Syn3/Slc9a6/Btbd9/Otof/Ncs1/Nlgn1/Septin5/Slc18a3	54
b	b	GO:0001558	regulation of cell growth	77/2026	456/28928	0.168859649122807	2.41104241353631	8.33475111942528	5.22416079677523e-13	3.94561104589579e-11	2.19632931421239e-11	Acvrl1/Mmp14/Akt1/Cdkn1b/Ddr1/Ulk2/Ccn4/Tnr/Igfbp4/Hnf4a/Ndel1/Igf1/Egfr/Avpr1a/Myocd/Spag9/Gng4/Sema3g/Dab2/Col14a1/Ppara/Syt4/Nr3c1/Smarca2/Kazald1/Myo5b/Dnajb2/Rgs2/Syt2/Ttl/Ngf/Sfrp2/Sdcbp/Creb3/Cdkn2c/Slc9a1/Sema3a/Draxin/Plxna4/Mtpn/Bmp10/Vgll4/Ilk/Plxna3/Slit2/Slc25a4/Cryab/Sema3f/Igfbp7/Fstl4/Sh3glb1/Enpp1/Sema6c/Ppp1r9b/Lrp1/Inhba/Trpc5/Disc1/Rtn4r/Megf8/Tmem196/Trim32/Gas1/Adam10/Tead1/Epm2a/Slit3/Bcl2/Cxcl12/Akap6/Sphk1/Erbb2/Gdf2/Grem1/Prdm11/Dact3/Hspa1a	77
b	b	GO:0048880	sensory system development	80/2026	483/28928	0.165631469979296	2.36494924163923	8.30168464797347	5.23783015670925e-13	3.94561104589579e-11	2.19632931421239e-11	Lhx2/Pdgfb/Acvrl1/Naglu/Nfix/Cdkn1b/Stat3/Aqp1/Ulk2/Ihh/Twist2/Nfib/Phox2b/Rxra/Kera/Egfr/Arsg/Pxdn/Tmem132e/Fgf10/Atp8a2/Crybg3/Ache/Cyp1b1/Twsg1/Sox8/Pdgfrb/Rbp4/Bhlhe22/Rdh10/Col5a2/Cfh/Col5a1/Fbn1/Dll4/Bfsp1/Tbc1d20/Notch2/Olfm3/Nfia/Ephb2/Hpca/Angptl7/Mfn2/Ski/Foxp2/Ptn/Casp2/Adamts9/Ret/Chrdl1/Tenm3/Cryab/Tgfbr2/Vhl/Tdrd7/Prickle1/Fgf2/Dzank1/Cdkn1c/Cdon/Sdk1/Sh3pxd2b/Inhba/Rhoj/Pygo2/Tsku/Foxl2/Vstm4/Cacna1c/Gas1/Aldh1a1/Maf/Col8a2/Mab21l1/Bcl2/Mab21l2/Nhs/Mfap2/Fjx1	80
b	b	GO:0071772	response to BMP	44/2026	186/28928	0.236559139784946	3.37768153785732	8.9275193322348	5.66174615890689e-13	4.15963597427839e-11	2.31546655777518e-11	Acvrl1/Nfix/Hfe/Cav1/Phox2b/Sulf1/Fstl1/Twsg1/Acvr1/Atf2/Fbn1/Notch2/Sfrp2/Nfia/Ski/Htra3/Tgfbr3/Bmp10/Chrdl2/Ilk/Chrdl1/Cdh5/Neo1/Adamts7/Heyl/Fstl5/Scx/Fstl4/Zcchc12/Gdf5/Scube3/Kcnd3/Nbl1/Megf8/Rgmb/Tmem53/Vstm2a/Grem2/Vwc2/Gdf6/Elapor2/Kcp/Gdf2/Grem1	44
b	b	GO:0071773	cellular response to BMP stimulus	44/2026	186/28928	0.236559139784946	3.37768153785732	8.9275193322348	5.66174615890689e-13	4.15963597427839e-11	2.31546655777518e-11	Acvrl1/Nfix/Hfe/Cav1/Phox2b/Sulf1/Fstl1/Twsg1/Acvr1/Atf2/Fbn1/Notch2/Sfrp2/Nfia/Ski/Htra3/Tgfbr3/Bmp10/Chrdl2/Ilk/Chrdl1/Cdh5/Neo1/Adamts7/Heyl/Fstl5/Scx/Fstl4/Zcchc12/Gdf5/Scube3/Kcnd3/Nbl1/Megf8/Rgmb/Tmem53/Vstm2a/Grem2/Vwc2/Gdf6/Elapor2/Kcp/Gdf2/Grem1	44
