Genes	baseMean	log2FoldChange	pvalue	padj	Cluster	is.TF	Phenotype
Med16	1706.43167160953	1.22472012357844	7.25191636502713e-25	2.64204604224076e-24	a	-	-
Med17	1120.16152432892	-1.19435395748689	2.99426967261438e-31	1.31809022406406e-30	e	-	-
Med18	182.439619404376	-1.72565519341978	7.37736944287841e-16	1.96330319210964e-15	f	-	-
Med19	1238.98373132383	-1.3423991003744	4.51806930091748e-23	1.54597817315706e-22	f	-	-
Med21	604.980176283811	-1.24318227959192	8.22086424506708e-15	2.08674657266696e-14	f	-	-
Med22	1259.07163444626	1.31856370351889	4.3220120900609e-24	1.53268149026191e-23	c	-	-
Med23	1224.89564403964	0.536828283153136	2.99121684733276e-10	6.23677850805889e-10	a	-	-
Med27	363.733652437624	-0.618988439079439	3.11539922800824e-05	4.88327649327991e-05	f	-	-
Med30	413.167577653155	-0.673188098128248	0.00164924410572139	0.00229365074305624	f	Yes	-
Med7	799.716115689388	-0.524749340916892	0.00253724239233429	0.00348044806853996	e	-	-
Med8	900.973372846223	-0.872597358968009	4.79393463735656e-12	1.08205387019292e-11	e	-	-
Med9	840.580323517802	-0.601078531586339	0.00241844044621455	0.00332493033980497	e	-	-
Medag	12.584165208846	6.37012423104968	1.50556292987718e-07	2.71807790051673e-07	b	-	-
Mef2a	1007.41055672852	2.37355289296737	1.70801822706994e-70	1.8214413124613e-69	b	Yes	-
Mef2b	130.479313830411	-1.81950571172929	3.36405745878916e-37	1.75599940009453e-36	e	Yes	-
Mef2c	478.484247366558	7.70948725835223	3.27448888192631e-181	1.70273421860168e-179	a	Yes	-
Megf10	56.3320455759633	5.98834297699764	3.55968556984846e-13	8.44304222909322e-13	a	-	-
Megf11	60.1120603831409	-0.690114173800521	0.000125544305663954	0.000189200085267786	f	-	-
Megf6	206.915268918824	0.815666053420399	5.88538336913911e-09	1.14560403549018e-08	e	-	-
Megf8	2249.55227061734	1.81788764093021	3.28356450417477e-20	1.02000353837251e-19	b	-	-
Megf9	731.388030992158	3.66087082037151	1.89737108765274e-104	3.547824020063e-103	b	-	-
Mei4	22.8007487784756	-3.12080615962984	1.19812594818769e-14	3.01927738943298e-14	e	-	abnormal testis morphology; small testis; decreased testis weight; abnormal ovarian follicle number; decreased primordial ovarian follicle number; decreased primary ovarian follicle number; increased testis apoptosis
Meioc	162.221264824482	-1.73964642511091	1.60290968121028e-62	1.44659286932366e-61	e	-	small ovary; small testis; male infertility; female infertility; absent ovarian follicles
Meis1	5533.27250827452	6.81021328125316	0	0	a	Yes	-
Meis2	7588.8463758208	3.85071728564553	0	0	a	Yes	-
Meis3	601.401176935965	4.40900562014034	1.61167653426467e-145	5.44314672809388e-144	a	Yes	abnormal testis morphology; small testis
Melk	1308.25235081912	-0.950935209768076	6.26653177500974e-15	1.59884408839034e-14	f	-	-
Memo1	762.874206087793	-1.00149034073332	5.27126126881454e-25	1.92902724716671e-24	e	-	-
Meox1	267.588915144634	3.98330733449328	3.79700585344363e-60	3.29946715540619e-59	a	Yes	-
Meox2	13.7872711180602	4.25314935909079	1.49937818101903e-05	2.39771693889405e-05	a	Yes	-
Mep1b	38.5189597532137	-5.22698210382596	6.60635126978588e-24	2.32814186314743e-23	f	-	-
Mertk	135.078652159174	2.77124159144266	7.37378034243536e-15	1.87434081330061e-14	c	-	-
Mesd	2789.75197737476	-0.549720587461572	5.41333909521778e-11	1.16457176752912e-10	f	-	-
Mesp2	11.8249963197838	-3.809429867304	2.95415355045166e-05	4.63763035809835e-05	e	Yes	-
Mest	17560.9176537017	3.56093911966364	1.37345921501929e-78	1.70563016997847e-77	a	-	-
Met	212.709137887644	1.51920735204932	3.08570408385283e-07	5.47485191654131e-07	c	-	-
Metap1	1376.6622211018	-1.18282632628238	3.8901287521776e-39	2.12259523519884e-38	e	-	-
Metap2	4519.86416359263	-0.91400073753353	1.95439563293232e-13	4.69192444195097e-13	e	-	-
Metrn	672.936854195558	0.597008693495376	1.7384552053239e-23	6.03430732426478e-23	a	-	-
Metrnl	119.824048453726	4.91880313264044	2.01269108066195e-33	9.41401482045767e-33	c	-	-
Mettl1	312.410800771032	-1.62551705558512	3.96237893136971e-29	1.63567960927006e-28	e	-	-
Mettl17	275.713744626086	-0.812192288655389	0.000128225830214383	0.000193116871911695	f	-	-
Mettl18	140.668271990068	-0.895130952791098	0.000858558321279724	0.00122224798388335	e	-	-
Mettl2	1054.72961792424	0.513042663929927	1.99759120780926e-05	3.17336281484974e-05	a	-	-
Mettl21a	181.15432810581	0.684273881533384	0.00275204548519336	0.00376344173046144	c	-	-
Mettl21c	4.48641959252626	4.05959615897802	0.00654721618849619	0.00868508269902556	a	-	-
Mettl22	198.544395417875	-0.690392111949858	0.00109014409440837	0.00153935864365595	d	-	-
Mettl24	19.4848799042363	2.68367282828644	0.00409270833475302	0.00552121252868181	b	-	-
Mettl26	323.113442275716	0.841645402534874	0.00101604450238312	0.00143807214629185	d	-	-
Mettl4	654.131340570409	-0.654648127088898	9.86146656098722e-20	3.01870346232425e-19	e	-	-
Mettl5	272.561555872497	-1.78776092411077	5.54255896754352e-15	1.41766264660154e-14	f	-	-
Mettl8	212.442917952852	-0.843176431542099	2.75603241373197e-05	4.33408323127205e-05	d	-	-
Mettl9	2408.40767366856	1.11820751949719	5.26115690949587e-37	2.72973551401781e-36	a	-	-
Mex3a	4117.98144218566	1.2644892442435	4.99676072210921e-86	6.98949108694696e-85	a	-	-
Mex3b	2253.96329431874	2.396529368556	2.69404371440752e-45	1.69464040099828e-44	a	-	abnormal ovary morphology; reduced fertility
Mex3c	2037.06583680187	1.05413564343151	5.9285172913859e-12	1.33318387195086e-11	a	Yes	-
Mex3d	1303.41847383233	1.39827643646179	9.63901516885975e-12	2.14549624223295e-11	c	-	-
Mfap2	1316.88184013681	9.21342769380601	8.60402814882666e-140	2.69472239154456e-138	b	-	-
Mfap3	2402.03188601558	1.66641305240277	3.03688982201168e-28	1.22492625669912e-27	a	-	-
Mfap3l	187.24513863475	1.41008062088909	1.58824489068657e-09	3.1838760628376e-09	e	-	-
Mfap4	2461.79347044079	8.04623406628546	5.27249872785333e-151	1.93640199915331e-149	b	-	-
Mfap5	19.8745493816588	-2.24140664744217	4.84049013774666e-08	8.96305996566701e-08	e	-	-
Mfge8	2302.26800448041	-1.1938578044384	9.91713802258048e-31	4.29401852524103e-30	f	-	-
Mfhas1	684.602161966655	3.64206284468098	1.9374722427054e-63	1.78190877796263e-62	a	-	-
Mfn1	1305.57594199236	-1.46788035266165	2.11788065244509e-42	1.24563321677022e-41	f	-	-
Mfn2	1076.34732309514	1.45672206183097	4.84335610405977e-31	2.11727176366424e-30	b	-	-
Mfng	101.383376840968	-1.79972682728996	0.00132645097506541	0.00185877893503049	f	-	abnormal ovary morphology; small testis
Mfsd1	1619.79171478978	-1.4406809020248	1.02199482347062e-45	6.49603228888192e-45	d	-	-
Mfsd11	646.142391982744	1.24766605456437	2.69163430706039e-13	6.41014392987049e-13	b	-	-
Mfsd12	538.126017593365	-1.801099298542	4.17533351034883e-44	2.55766502989954e-43	f	-	-
Mfsd13a	453.184429422904	-2.35119647521175	1.39728617132825e-65	1.34791210167001e-64	d	-	-
Mfsd14a	1337.56809770075	-1.22427265396329	7.47034926676826e-23	2.53342279481706e-22	f	-	-
Mfsd2a	96.5748108415911	1.7994195780829	4.44903502741173e-12	1.00586878880613e-11	d	-	abnormal testis morphology; enlarged testis
Mfsd3	86.0620867539366	-1.1214652286774	5.65204770761589e-07	9.86683805294131e-07	f	-	-
Mfsd4b4	117.571324595546	1.59596255619994	4.45836288363848e-09	8.71767745421968e-09	a	-	-
Mfsd5	843.214799047181	-0.584841279166917	1.52358073349443e-11	3.36198764134646e-11	e	-	-
Mfsd9	67.2956861668857	1.77165258130465	0.00198629537363028	0.00274723619184868	c	-	-
Mgam	260.429417456578	7.03584067060028	5.03887163781813e-35	2.471159204415e-34	a	-	-
Mgarp	62.1931827308295	-2.21202056130177	3.12317863392629e-15	8.08944750533091e-15	d	-	-
Mgat1	1283.34416311912	1.77785041326808	1.50554054445137e-61	1.33445639167281e-60	b	-	-
Mgat3	970.16871550116	1.374178810788	7.71040526118657e-59	6.48671998860997e-58	b	-	-
Mgat4e	6.66584912183554	-6.20099157007823	1.19928885431929e-05	1.93007972428276e-05	e	-	-
Mgat5	729.945678611711	0.797121123029612	1.4900747681577e-20	4.68562578276506e-20	b	-	-
Mgl2	24.346271886675	-4.56278677015077	6.50416828920537e-14	1.59226239093086e-13	f	-	-
Mgll	64.5011005927483	2.34547696761578	7.92600876558654e-30	3.34608308196669e-29	d	-	-
Mgme1	525.106165395603	-1.36033686240355	2.73447745376968e-35	1.35115356539207e-34	e	-	-
Mgmt	224.805619003843	-1.54345491129468	5.87110289340826e-30	2.48819315379113e-29	f	-	-
Mgp	183.378796078772	10.3045880437902	1.20598690722951e-140	3.83574088163484e-139	b	-	-
Mgrn1	2110.44555191444	0.767679436669835	8.36411639616482e-07	1.44230157457816e-06	b	-	-
Mgst1	134.98760149655	10.4237646499487	2.18881335599201e-96	3.60691778381782e-95	b	-	-
Mgst3	184.091614047782	2.50217688179814	6.16687604875391e-13	1.44801361351188e-12	b	-	-
Mia	11.5733005579919	-5.28673725708039	1.07581904235757e-05	1.73666265042051e-05	f	-	-
Mia2	1379.16313461692	-0.763778623752846	2.79643930438349e-36	1.42474885865635e-35	d	-	-
Mia3	2363.52927197966	1.00423445521113	1.22613546167802e-43	7.4468293890567e-43	a	-	-
Mib1	2924.62204774627	1.39225317426817	4.22275577893953e-24	1.49813167985769e-23	a	-	-
Mib2	704.069682128798	-0.549350635683439	6.33366495993424e-05	9.73769777020114e-05	f	-	-
Mical2	759.583569807493	5.88032083646958	3.14230772043159e-57	2.56202092885363e-56	b	-	-
Micall1	861.162082990415	2.68438257244846	3.85193113319265e-77	4.71207109497353e-76	b	-	-
Micall2	131.155119323622	1.34176016898446	1.43164756765685e-09	2.87593661493981e-09	b	-	-
Micu1	935.595016813808	1.87212060151635	3.80020957523323e-82	5.01590917343435e-81	b	-	-
Micu2	1428.36740497025	1.6316149738333	6.39004263570249e-26	2.40397102372087e-25	a	-	-
Mid1	946.230044121281	1.66421650252606	2.78122841644618e-30	1.18946531230779e-29	a	-	-
Mid1ip1	1004.03893772773	1.15941827362477	2.38815090872554e-23	8.2440277945046e-23	e	-	-
Mid2	171.43416273919	5.2877767800508	4.22372498452717e-52	3.09412411657223e-51	d	-	-
Mief1	1372.97391164309	-1.23236898087344	1.18280190205306e-29	4.97159229038467e-29	f	Yes	-
Mien1	503.040509283498	-1.03034586539002	2.62630230688911e-14	6.53582980656997e-14	f	-	-
Mif	6107.03306478463	-1.30296220232939	4.5979059331609e-51	3.27878533675122e-50	e	-	-
Mif4gd	430.567693883198	-2.07547134952604	9.85579186811059e-32	4.39047785693912e-31	f	-	-
Miip	277.211529379062	-2.2383723822415	3.3799674643549e-38	1.80632518975965e-37	e	-	-
Mill2	75.3328119644842	9.72413937018385	4.9264649358229e-50	3.43677579424102e-49	b	-	-
Minar1	56.3360155091861	4.16156094239722	1.79614478735709e-07	3.23057555912035e-07	a	-	-
Mindy1	1032.73766776806	-1.25018107412052	7.30192735261889e-34	3.45082429416899e-33	f	-	-
Mindy2	315.991989975388	1.8995011906928	9.66272861281371e-19	2.86523343008488e-18	b	-	-
Mindy3	438.110874318571	-1.46608215858474	1.57375927018034e-16	4.30138108552543e-16	f	-	-
Mindy4	148.00078607021	1.31974709178889	3.11122900289383e-08	5.81956504138414e-08	b	-	-
Mipep	588.195266521796	-0.55592012610507	5.47431645760937e-20	1.68773392764241e-19	e	-	-
Mis18a	298.409614932873	-0.608220161330658	0.000233196494496415	0.0003448057934511	f	-	-
Mis18bp1	827.127945012998	-1.29662860994119	1.6349366706515e-14	4.10236866808695e-14	f	-	-
Misp	14.1217439276087	1.2072024498163	9.80200387868356e-09	1.88424860383566e-08	b	-	-
Misp3	23.6737492015734	-6.61065147612735	4.76644317033647e-23	1.62892424640333e-22	f	-	-
Mitd1	262.111334768424	-0.702582580581384	0.00034579501226748	0.00050622238814383	e	-	-
Mitf	136.375973264172	-3.47972209526129	2.94056973240932e-59	2.49567524439713e-58	f	Yes	reduced fertility; male infertility; female infertility; abnormal fertility/fecundity
Mixl1	1083.85313520465	-1.80773291522036	0	0	d	Yes	-
Mki67	5932.6196336884	1.21183622805761	1.71485082312593e-19	5.21233187656388e-19	a	-	-
Mknk1	290.24659568167	-0.563531477953445	8.0099581480161e-06	1.30407627934106e-05	d	-	-
Mknk2	2582.85368791543	0.652670668206977	7.47853450229195e-09	1.44745829076618e-08	d	-	-
Mkrn1	5464.52722194913	-3.55951887038452	0	0	e	-	-
Mkrn3	169.738281353775	1.53295451812808	1.13490227262571e-05	1.82879480822519e-05	a	-	-
Mks1	304.760216627376	-1.2426261271404	1.94706062428709e-05	3.09459082338662e-05	f	-	abnormal ovary development; ectopic ovary
Mkx	50.7049424160943	-1.80963596312821	3.04378589226092e-11	6.62202323220001e-11	e	Yes	-
Mlana	17.7486007850592	-7.58921392221938	1.9803682702301e-19	6.00378165211346e-19	f	-	-
Mlec	7666.01257636191	-0.56689855987235	1.6506505219843e-13	3.97320434241041e-13	f	-	-
Mlf1	56.3854270578268	0.538994690822964	0.000260771155450264	0.000384640389579048	e	-	-
Mlf2	6161.62330762559	-1.14819423723821	1.6319807515064e-54	1.2532510412412e-53	f	-	-
Mlh1	750.860013484473	-0.935592922582751	1.0036744481074e-07	1.82729659442027e-07	e	-	small ovary; abnormal ovarian folliculogenesis; small testis; male infertility; female infertility
Mlh3	619.130748780359	-1.04507519426101	8.89226966622438e-12	1.98116671834542e-11	f	-	small testis; male infertility; female infertility
Mlkl	6.56485036705419	3.27714928344824	0.000197185452622463	0.000293173977848411	e	-	-
Mllt1	1980.73704090951	1.8161071171127	2.81544431121442e-31	1.24103815440507e-30	a	-	-
Mllt10	1345.25557390328	-1.11722052498296	1.23841006820308e-11	2.74123742123872e-11	f	Yes	abnormal ovary morphology; enlarged ovary
Mllt11	382.543881650151	1.4215210666177	0.000445030567578701	0.000646585124795026	b	-	-
Mllt3	929.308279628744	2.69428677672754	8.21232747516936e-65	7.74872834350658e-64	d	-	-
Mlx	831.160466136872	-0.594388169049925	1.15531993468345e-06	1.97909857039478e-06	f	Yes	male infertility; decreased testis weight
Mlxip	1365.26409199304	1.12347806773155	2.06301712012825e-08	3.90255461689581e-08	c	Yes	-
Mlxipl	24.6662055994974	-3.06235927891064	2.4621880819066e-09	4.8844181641795e-09	f	Yes	male infertility
Mlycd	198.258490619255	1.40176172847637	6.26859487815113e-09	1.21889344852939e-08	b	-	-
Mmaa	202.487113381677	2.03626680481625	1.31614895299433e-15	3.46265978959961e-15	b	-	-
Mmab	557.842083845938	1.10030907781451	1.65259318500706e-14	4.14349860254335e-14	a	-	-
Mmachc	653.595556079473	-0.876944655311653	4.45178236644146e-12	1.00635102349312e-11	e	-	-
Mmd	1441.98041361281	3.56332728898571	3.57413453091432e-125	9.24870831222377e-124	a	-	-
Mme	537.352590088803	-1.34374744161264	6.53143812781248e-09	1.2678947207107e-08	f	-	-
Mmel1	8.15326709937245	-2.10348123218455	7.81865526310678e-06	1.27419732573564e-05	e	-	reduced male fertility; male infertility
Mmgt1	875.858426770339	0.876144711321848	1.06491239067794e-07	1.93513034826987e-07	c	-	-
Mmgt2	386.262774263208	2.69177439692266	1.49943588689967e-46	9.71933511175962e-46	a	-	-
