"","ESC_Rep1","ESC_Rep2","Epi_Rep1","Epi_Rep2","Meso_Rep2","OSC-D7_Rep1","OSC-D7_Rep2","OSC-D8_Rep1","OSC-D8_Rep2","OSC-D9_Rep1","OSC-D9_Rep2","OSC-D10_Rep1","OSC-D10_Rep2"
"Tsr1",5374.38457226789,4232.291214312,5453.39994405595,5461.02840655259,3615.03203434689,1402.0219272649,1584.60484533491,1509.84026515527,1324.02524061921,1480.5769094441,1534.30688582468,1612.01472923723,1251.32001342408
"Mlxip",583.842956351931,956.918615855438,1036.698077104,924.346859293062,1706.02791102085,1730.48020932632,1670.14906577715,1496.13935530813,1518.69813179414,1324.41058228164,1434.58950766349,1637.05897671372,1729.07294741967
"Txlng",1371.4801521852,1434.36638190593,2036.59030531673,2352.59113840908,1062.41346567337,543.530965383825,427.721102211222,581.831971508717,529.110934988261,517.300958725652,405.573201932902,403.212384371611,302.358706172555
"Zfp384",1045.13397139414,1311.96981476163,1016.54249318735,1016.62106833707,1386.14767770444,1379.52478465795,1308.622896051,1472.39111157308,1522.44184123981,1340.17737492785,1248.5621299174,1303.97048527631,1404.46273473226
"Tcte2",12.3928929414325,11.1269606494818,30.6715407427219,57.7716787058164,11.5619361439666,27.8964568326135,11.2022193436273,28.3152136840977,34.9412881596021,42.0447803898933,29.3286406356437,24.209439227281,30.1049794024621
"Plcl1",1.37698810460361,0,3.50531894202536,3.20953770587869,3.85397871465553,215.072683322407,83.5074532888577,727.975009878254,349.412881596021,614.90491320219,947.734073111802,548.469019735297,568.067872202981
"Sgsm2",477.814872297453,427.882214066438,837.771227144061,641.907541175737,348.14274389055,696.51153511106,380.875457683327,475.878268690803,485.434324788758,521.805756624569,448.30922114484,740.474917055111,646.60260107897
"Arl5c",107.405072159082,41.4732169662505,31.5478704782282,17.6524573823328,17.9852340017258,12.59839985989,13.238986497014,19.1812737860017,18.7185472283583,27.0287873935028,13.4073785762943,23.3746309780644,17.0158579231308
"Ankrd35",179.008453598469,220.516129235186,21.9082433876585,30.4906082058475,2.56931914310369,3.59954281711142,1.01838357669339,3.65357595923841,3.74370944567166,3.00319859927809,15.0833008983311,6.67846599373268,13.0891214793314
"Fbxo25",459.914026937606,495.655519840555,529.303160245829,476.616349322985,458.623467044008,520.1339370726,451.14392447517,717.927675990348,489.17803423443,754.553648068621,584.058929229819,838.147482213452,616.497621676507
"Lasp1",10200.7278789035,10796.1864556291,4368.50373149911,4230.17069634811,3394.07058803997,5396.6145685543,3930.96060603647,5892.30462826175,5273.63870580281,6563.49053872227,6420.45841572292,7388.887813816,7735.67079428484
"Focad",341.493049941695,468.343889155463,644.10235559716,655.548076425722,972.487295664746,388.750624248034,347.268799652445,368.09777789327,391.841588646967,476.757777635397,360.323299237909,411.560466863777,387.437995788209
"Ncoa6",797.27611256549,842.614383728943,707.198096553617,423.658977175987,1772.83020874154,3271.08453505,2709.9186975811,2520.05401788469,2472.09613729185,2488.1500395019,2482.04095893648,2444.31855370616,2174.10307771694
"Pcp4l1",8.26192862762166,17.1962119128356,11.3922865615824,10.4309975441057,0,8.0989713385007,29.5331237241082,18.2678797961921,64.8909637249754,50.3035765379081,101.393300483225,74.2979341802761,130.891214793314
"Sbf2",713.27983818467,1281.62355844486,1604.55974571211,1466.75873158656,1180.60214625614,2765.34876924585,2862.67623408511,2773.06415306195,2480.83145933175,2479.14044370407,2321.99037718196,2222.25955941455,2069.39010588229
"Gmds",488.830777134281,361.120450169547,309.344396633738,372.306373881928,104.057425295699,142.181941275901,131.371481393447,295.026258708502,248.332726562887,211.725501249106,178.485727296918,240.424775774377,178.012052118907
"Rbm8a",6255.6569592142,4333.44540203456,4429.84681298455,5179.39147286173,4248.36920312195,2316.3058028112,3617.29846441491,3227.93435998714,3774.90702438559,2291.44053124919,2864.15124836086,1950.94687841916,2108.65747032028
"Trp53inp2",698.13296903403,753.598698533088,767.664848303554,957.244620778318,853.013955510424,1811.46992271132,1455.27013109485,1559.16354060499,1241.66363281443,1428.02093395673,1359.17300317183,1582.79644051465,1472.52616642478
"Ttk",1257.1901395031,1297.80822848047,1283.82306251679,1318.31761268967,755.379828072484,850.391990542573,856.460587999138,656.730278673105,718.792213568958,614.90491320219,586.572812712875,584.36577445161,556.287662871583
"Pigu",769.736350473418,769.783368568698,525.797841303804,573.704864925815,951.932742519916,1087.06193076765,817.76201208479,785.518831236259,929.687845675129,815.368419704002,793.549219484417,809.764001740088,878.280051263135
